gene	scaffold	length	FB	FLM	RPKM_FB	RPKM_FLM	log2ratio	pval	padj
GSTUMT00006538001 	scaffold_27	934	5174	227	74.7494866	3.812868644	-4.29275591	0.310073994	1
GSTUMT00006539001 	scaffold_27	1479	547	65	4.990543188	0.689474241	-2.85382641	0.500004428	1
GSTUMT00006541001 	scaffold_27	677	54	8	1.076301033	0.185384825	-2.531065134	0.62735184	1
GSTUMT00006542001 	scaffold_27	453	15	2	0.446808805	0.069263536	-2.672034818	0.751871335	1
GSTUMT00006544001 	scaffold_27	700	150	39	2.891491267	0.874056345	-1.724864783	0.705543023	1
GSTUMT00006546001 	scaffold_27	1221	75	6	0.828846801	0.077091847	-3.409601188	0.495327745	1
GSTUMT00006548001 	scaffold_27	498	945	546	25.60537448	17.20030558	-0.573984931	0.917664976	1
GSTUMT00006549001 	scaffold_27	1408	147	84	1.408780546	0.935943202	-0.589437105	0.920375181	1
GSTUMT00006550001 	scaffold_27	1038	167	660	2.170939815	9.975150224	2.199499064	0.53950743	1
GSTUMT00006551001 	scaffold_27	1943	809	3122	5.618293034	25.20768487	2.165460314	0.540061513	1
GSTUMT00006552001 	scaffold_27	1067	752	212	9.510034384	3.117053844	-1.608956411	0.708619147	1
GSTUMT00006553001 	scaffold_27	2299	2764	1241	16.2228717	8.468484033	-0.937772161	0.840171637	1
GSTUMT00006554001 	scaffold_27	2138	2519	2503	15.89824307	18.36648344	0.20819589	0.915621001	1
GSTUMT00006555001 	scaffold_27	598	359	5097	8.100688467	133.7169039	4.044826225	0.297691844	1
GSTUMT00006557001 	scaffold_27	1438	981	2298	9.205317818	25.07055805	1.445355501	0.665946056	1
GSTUMT00006558001 	scaffold_27	1237	820	339	8.944844988	4.299350593	-1.056763477	0.817349399	1
GSTUMT00006559001 	scaffold_27	817	1	46	0.016516066	0.883300829	5.657786546	0.306568423	1
GSTUMT00006561001 	scaffold_27	5486	2288	3413	5.627673367	9.760079334	0.794245752	0.792913456	1
GSTUMT00006562001 	scaffold_27	1137	103	166	1.222377721	2.290448262	0.905389803	0.781277118	1
GSTUMT00006563001 	scaffold_27	252	16	37	0.856738153	2.303424841	1.425797514	0.734051766	1
GSTUMT00006564001 	scaffold_27	2108	629	189	4.026323862	1.406578777	-1.516605826	0.727060933	1
GSTUMT00006578001 	scaffold_28	3105	1180	1497	5.128012425	7.563678466	0.560597696	0.841638099	1
GSTUMT00006579001 	scaffold_28	1663	9590	9	77.81351324	0.084903017	-9.823114742	0.049289091	1
GSTUMT00006580001 	scaffold_28	1133	5867	76	69.87387753	1.052341131	-6.051729207	0.172993091	1
GSTUMT00006582001 	scaffold_28	1150	473	469	5.549987007	6.398053468	0.205114205	0.917667242	1
GSTUMT00006584001 	scaffold_28	1069	5	43	0.063113311	0.631049771	3.301342344	0.486484148	1
GSTUMT00006593001 	scaffold_28	783	3	1732	0.051699716	34.70235821	9.363064371	0.055394147	1
GSTUMT00006594001 	scaffold_28	643	49	11	1.028285645	0.268382735	-1.933914114	0.715450665	1
GSTUMT00006610001 	scaffold_29	1374	100	66	0.982068844	0.753581218	-0.381616261	0.964369753	1
GSTUMT00006611001 	scaffold_29	1024	147471	25369	1943.279792	388.6657349	-2.321888835	0.574235601	1
GSTUMT00006613001 	scaffold_29	2823	951	476	4.545674192	2.645263487	-0.780854909	0.874064468	1
GSTUMT00006616001 	scaffold_29	659	1072	40	21.95017751	0.952242234	-4.525311649	0.293621619	1
GSTUMT00006618001 	scaffold_29	839	202	17	3.248763331	0.317877525	-3.349260331	0.452252262	1
GSTUMT00006619001 	scaffold_29	637	761	5093	16.1203286	125.4316417	2.959870284	0.422344091	1
GSTUMT00006620001 	scaffold_29	737	169	20	3.094196444	0.425731094	-2.858631835	0.523313763	1
GSTUMT00006625001 	scaffold_29	884	384	144010	5.86148456	2555.719862	8.768002339	0.060013126	1
GSTUMT00006626001 	scaffold_29	598	14	98	0.315904286	2.570974413	3.020757215	0.462777918	1
GSTUMT00006627001 	scaffold_29	1299	1795	2161	18.64592649	26.09867616	0.48509405	0.857137455	1
GSTUMT00006628001 	scaffold_29	1296	67	188	0.697587142	2.275756074	1.704467738	0.63463062	1
GSTUMT00006629001 	scaffold_29	944	4	403	0.057176381	6.697395016	6.847238094	0.133335115	1
GSTUMT00006630001 	scaffold_29	852	6	15	0.095025535	0.276200542	1.529440084	0.785732081	1
GSTUMT00006631001 	scaffold_29	495	5	44	0.136299252	1.39450585	3.345392504	0.480965681	1
GSTUMT00006632001 	scaffold_29	3398	126	6607	0.500352226	30.50378948	5.927067435	0.158727185	1
GSTUMT00006633001 	scaffold_29	2240	239	9724	1.439721694	68.10355688	5.562887752	0.179151733	1
GSTUMT00006634001 	scaffold_29	225	40	276	2.398866829	19.24418072	3.003470962	0.433979202	1
GSTUMT00006635001 	scaffold_29	1890	1258	10339	8.981471641	85.82021415	3.256149931	0.383856794	1
GSTUMT00006643001 	scaffold_29	4393	6982	3970	21.44604966	14.17758195	-0.597065948	0.911742858	1
GSTUMT00006644001 	scaffold_29	1566	3484	2026	30.02030184	20.29647163	-0.564686511	0.918813068	1
GSTUMT00006648001 	scaffold_29	3343	3917	5572	15.81050934	26.14854896	0.725810971	0.80674321	1
GSTUMT00006649001 	scaffold_29	2392	2978	1230	16.79933862	8.067088082	-1.058191572	0.815171578	1
GSTUMT00006650001 	scaffold_29	824	1879	866	30.7700523	16.4878316	-0.900084608	0.848345832	1
GSTUMT00006651001 	scaffold_29	853	138	14	2.18302506	0.25748496	-3.078837163	0.501025817	1
GSTUMT00006653001 	scaffold_29	2880	857	702	4.015290767	3.823996509	-0.070405289	0.975728247	1
GSTUMT00006659001 	scaffold_29	1191	1002	294	11.35232004	3.872651635	-1.551348124	0.718524312	1
GSTUMT00006662001 	scaffold_29	5901	7874	4964	18.00522123	13.1971156	-0.448163491	0.943595258	1
GSTUMT00006663001 	scaffold_29	1250	2085	2687	22.50736803	33.72333496	0.583328536	0.836510934	1
GSTUMT00006664001 	scaffold_29	2031	3401	22079	22.59567786	170.5463145	2.915989448	0.427452331	1
GSTUMT00006666001 	scaffold_29	1378	2367	2156	23.17809328	24.5455293	0.08269492	0.942479653	1
GSTUMT00006667001 	scaffold_29	1395	2020	1780	19.53915724	20.01790655	0.034921098	0.952769691	1
GSTUMT00006668001 	scaffold_29	883	1531	5311	23.39608298	94.36011481	2.011863789	0.564837021	1
GSTUMT00006670001 	scaffold_29	3330	1663	894	6.738708678	4.211784559	-0.677912094	0.895107036	1
GSTUMT00006671001 	scaffold_29	1057	2328	1022	29.71916852	15.16871429	-0.970248383	0.833559042	1
GSTUMT00006672001 	scaffold_29	2281	739	1085	4.371674507	7.462379231	0.771313033	0.798688859	1
GSTUMT00006673001 	scaffold_29	1660	491	525	3.991186942	4.961626611	0.313924631	0.894597699	1
GSTUMT00006674001 	scaffold_29	887	571	415	8.686426604	7.340021629	-0.242948031	0.988478932	1
GSTUMT00006675001 	scaffold_29	144	142	234	13.30621444	25.49331006	0.937966687	0.771794654	1
GSTUMT00006676001 	scaffold_29	1050	3253	6105	41.80453819	91.21562369	1.125602695	0.726355193	1
GSTUMT00006677001 	scaffold_29	1681	1801	4056	14.45688297	37.85324326	1.38859871	0.676025212	1
GSTUMT00006678001 	scaffold_29	5725	2328	1954	5.487015044	5.354537089	-0.035253171	0.96779473	1
GSTUMT00006679001 	scaffold_29	1981	2612	1080	17.79169656	8.552875352	-1.056635085	0.815595362	1
GSTUMT00006680001 	scaffold_29	1927	245	1132	1.715588142	9.215896208	2.424737067	0.501798304	1
GSTUMT00006682001 	scaffold_29	1109	70	378	0.851716694	5.347282349	2.648937224	0.476912398	1
GSTUMT00006683001 	scaffold_29	1238	550	837	5.994744954	10.60663627	0.823092292	0.788696828	1
GSTUMT00006684001 	scaffold_29	212	4133	4045	263.0620562	299.3336406	0.18635059	0.920161779	1
GSTUMT00006685001 	scaffold_29	665	77566	87720	1573.904643	2069.425711	0.394882103	0.875597967	1
GSTUMT00006686001 	scaffold_29	671	14319	4888	287.9511617	114.2829757	-1.333206022	0.758580646	1
GSTUMT00006688001 	scaffold_29	2485	1499	522	8.139615793	3.295467043	-1.304217273	0.766006913	1
GSTUMT00006689001 	scaffold_29	2138	800	293	5.049064889	2.149971893	-1.231313252	0.782102762	1
GSTUMT00006690001 	scaffold_29	1987	2054	332	13.94861984	2.621277981	-2.411333271	0.561703324	1
GSTUMT00006691001 	scaffold_29	3963	6009	1147	20.46005504	4.540589164	-2.171611428	0.600929625	1
GSTUMT00006692001 	scaffold_29	1327	1008	355	10.24986806	4.196916154	-1.288000829	0.770139759	1
GSTUMT00006694001 	scaffold_29	837	19	553	0.30630692	10.36507708	5.07604596	0.221765917	1
GSTUMT00006696001 	scaffold_29	2646	8532	159943	43.51005907	948.3054808	4.445899357	0.259687547	1
GSTUMT00006697001 	scaffold_29	859	6202	91172	97.42429327	1665.103297	4.095172367	0.291707001	1
GSTUMT00006699001 	scaffold_29	2417	10615	893	59.2614146	5.796257505	-3.353674934	0.418657561	1
GSTUMT00006700001 	scaffold_29	7435	2918	4128	5.295817138	8.71026922	0.71775723	0.808489382	1
GSTUMT00006705001 	scaffold_29	956	3433	1219	48.45566712	20.0040843	-1.27632847	0.770620236	1
GSTUMT00006706001 	scaffold_29	3750	9363	9433	33.69088518	39.46312104	0.228140462	0.911124114	1
GSTUMT00006707001 	scaffold_29	1245	512	293	5.549185918	3.692080246	-0.587711488	0.915720164	1
GSTUMT00006708001 	scaffold_29	2202	538	354	3.296807785	2.522079721	-0.386321521	0.958093249	1
GSTUMT00006709001 	scaffold_29	1050	504	203	6.476940439	3.033050223	-1.094290237	0.811378647	1
GSTUMT00006710001 	scaffold_29	1119	18	318	0.217055645	4.458306235	4.354051035	0.286386019	1
GSTUMT00006711001 	scaffold_29	5324	5075	2491	12.86253785	7.340210988	-0.80919751	0.866815503	1
GSTUMT00006712001 	scaffold_29	1879	4259	5406	30.58507332	45.13590181	0.561432492	0.840809835	1
GSTUMT00006714001 	scaffold_29	2712	304	791	1.512559837	4.575722319	1.596369051	0.640765756	1
GSTUMT00006716001 	scaffold_29	5401	2181	998	5.448916519	2.89887325	-0.910244288	0.846054578	1
GSTUMT00006718001 	scaffold_29	953	58997	48241	835.3446465	794.1385233	-0.072980776	0.975688218	1
GSTUMT00006721001 	scaffold_29	1117	2305	241	27.84494873	3.384828992	-3.039886433	0.464254226	1
GSTUMT00006722001 	scaffold_29	694	813	1174	15.80737445	26.53881269	0.747469163	0.803444132	1
GSTUMT00006723001 	scaffold_29	3085	2310	1127	10.10381714	5.731147825	-0.817895493	0.86535978	1
GSTUMT00006724001 	scaffold_29	1008	3122	1200	41.79275804	18.67641763	-1.161992491	0.793867537	1
GSTUMT00006725001 	scaffold_29	1817	2355	637	17.48898681	5.499932605	-1.668781068	0.694037689	1
GSTUMT00006726001 	scaffold_29	3421	4190	464	16.52683209	2.127834123	-2.956762057	0.474979105	1
GSTUMT00006727001 	scaffold_29	3835	2742	2545	9.647854565	10.41106795	0.10982704	0.936624854	1
GSTUMT00006732001 	scaffold_3	389	0	7	0	0.282306775	8.146221295	0.683597803	1
GSTUMT00006733001 	scaffold_3	2416	787	217490	4.39548162	1412.261845	8.32744347	0.069721308	1
GSTUMT00006742001 	scaffold_3	2169	854	1798	5.31284303	13.00477965	1.29132537	0.695289647	1
GSTUMT00006744001 	scaffold_3	3721	3392	332	12.30055875	1.399752579	-3.134567079	0.449831077	1
GSTUMT00006745001 	scaffold_3	3718	72933	4820	264.69355	20.33810643	-3.702000288	0.374023382	1
GSTUMT00006746001 	scaffold_3	2719	8633	3709	42.84313075	21.40033089	-1.001397065	0.826467935	1
GSTUMT00006747001 	scaffold_3	898	1233	502	18.52743959	8.770013124	-1.078925987	0.811955841	1
GSTUMT00006748001 	scaffold_3	2751	705	204	3.458017546	1.16335548	-1.570830749	0.716085942	1
GSTUMT00006749001 	scaffold_3	3976	2757	2040	9.35662139	8.049272949	-0.217104159	0.993397234	1
GSTUMT00006755001 	scaffold_3	1659	5055	470	41.11529777	4.444514575	-3.209288038	0.438878695	1
GSTUMT00006756001 	scaffold_3	2753	5423	4597	26.58043347	26.19637237	-0.020996793	0.96458995	1
GSTUMT00006757001 	scaffold_3	168	587	279	47.1473715	26.05360259	-0.855669692	0.859588026	1
GSTUMT00006760001 	scaffold_3	800	639	287	10.7780337	5.628138452	-0.937241814	0.842518336	1
GSTUMT00006761001 	scaffold_3	1477	618	267	5.645945034	2.835983037	-0.993113064	0.831145131	1
GSTUMT00006762001 	scaffold_3	1994	25741	11321	174.1922892	89.07021471	-0.967657871	0.83333818	1
GSTUMT00006763001 	scaffold_3	1090	628	441	7.774309243	6.347240501	-0.292543271	0.977850289	1
GSTUMT00006764001 	scaffold_3	1099	447	279	5.488308266	3.98271632	-0.462509443	0.942309659	1
GSTUMT00006765001 	scaffold_3	1554	18	2	0.156296825	0.020190722	-2.891984921	0.705803093	1
GSTUMT00006766001 	scaffold_3	3226	2048	4216	8.566319242	20.5026077	1.258962027	0.700644844	1
GSTUMT00006767001 	scaffold_3	3019	2617	1917	11.69685956	9.961663391	-0.231641189	0.99028119	1
GSTUMT00006768001 	scaffold_3	2035	6497	1029	43.08014131	7.932751027	-2.440981441	0.555023431	1
GSTUMT00006769001 	scaffold_3	2003	2332	3019	15.71000281	23.64585524	0.589873066	0.835089422	1
GSTUMT00006770001 	scaffold_3	2352	6022	595	34.54873098	3.968738746	-3.121558507	0.45085955	1
GSTUMT00006771001 	scaffold_3	374	1199	679	43.2589772	28.48203625	-0.602929961	0.911288242	1
GSTUMT00006772001 	scaffold_3	1810	1934	1131	14.41805112	9.802952377	-0.556540846	0.920788708	1
GSTUMT00006774001 	scaffold_3	977	188	29	2.59652167	0.465667895	-2.476667661	0.576161358	1
GSTUMT00006775001 	scaffold_3	759	421	213	7.484606733	4.402614811	-0.765430976	0.879248165	1
GSTUMT00006776001 	scaffold_3	2644	5297	1454	27.03318323	8.627318243	-1.647633476	0.697231692	1
GSTUMT00006782001 	scaffold_3	1339	526	3010	5.300707417	35.26620936	2.733798462	0.454025014	1
GSTUMT00006784001 	scaffold_3	1679	782	1465	6.284702481	13.6886239	1.122936919	0.728094437	1
GSTUMT00006786001 	scaffold_3	2148	388	950	2.437396115	6.938445655	1.508887911	0.656023808	1
GSTUMT00006787001 	scaffold_3	4871	1532	11742	4.243940649	37.81784776	3.155289121	0.396354057	1
GSTUMT00006788001 	scaffold_3	702	3937	30053	75.67579092	671.6199406	3.149724396	0.396815566	1
GSTUMT00006789001 	scaffold_3	2147	2589	4470	16.27154052	32.66241868	1.00523629	0.750264119	1
GSTUMT00006790001 	scaffold_3	3301	1581	2408	6.462715108	11.44415737	0.824301782	0.787022814	1
GSTUMT00006791001 	scaffold_3	861	3441	345	53.92748754	6.28620886	-3.100555978	0.454685951	1
GSTUMT00006792001 	scaffold_3	1680	1034	634	8.305005474	5.920424388	-0.488210567	0.935767178	1
GSTUMT00006793001 	scaffold_3	3124	2496	2037	10.78107884	10.22946372	-0.075763823	0.976485031	1
GSTUMT00006794001 	scaffold_3	2417	554	4866	3.092870814	31.58408625	3.351758649	0.372825309	1
GSTUMT00006795001 	scaffold_3	1975	2043	416	13.95821658	3.304449304	-2.078299683	0.618895397	1
GSTUMT00006796001 	scaffold_3	255	26	12	1.375820682	0.738267803	-0.897171688	0.899408289	1
GSTUMT00006797001 	scaffold_3	6633	3685	3036	7.496458842	7.180664449	-0.06208345	0.973476666	1
GSTUMT00006798001 	scaffold_3	1033	1559	770	20.36453321	11.69400476	-0.800237138	0.869409442	1
GSTUMT00006799001 	scaffold_3	1139	1708	1650	20.23451542	22.72652751	0.167551148	0.924448172	1
GSTUMT00006800001 	scaffold_3	1440	28	13	0.262376059	0.1416295	-0.884851804	0.897897165	1
GSTUMT00006801001 	scaffold_3	2820	2099	2124	10.04365986	11.8162118	0.23446097	0.9100859	1
GSTUMT00006803001 	scaffold_3	979	97	3	1.336957828	0.048074129	-4.768926167	0.346992137	1
GSTUMT00006804001 	scaffold_3	2874	1835	260	8.615450088	1.419251778	-2.600946903	0.531180032	1
GSTUMT00006805001 	scaffold_3	2047	1983	2593	13.07174411	19.87273022	0.604300676	0.832169613	1
GSTUMT00006806001 	scaffold_3	2635	2006	849	10.27256683	5.054752939	-1.02293928	0.822775501	1
GSTUMT00006807001 	scaffold_3	1046	97	2	1.25132095	0.029996541	-5.336353322	0.306652412	1
GSTUMT00006808001 	scaffold_3	6699	4133	16242	8.32499715	38.03666145	2.191733583	0.534746099	1
GSTUMT00006809001 	scaffold_3	2142	531	697	3.345058525	5.104887485	0.609699067	0.832558795	1
GSTUMT00006810001 	scaffold_3	1455	1438	393	13.33596843	4.237428857	-1.653829294	0.697859889	1
GSTUMT00006811001 	scaffold_3	1981	5374	890	36.60512149	7.048202836	-2.376552901	0.56592941	1
GSTUMT00006813001 	scaffold_3	981	13	6930	0.178814615	110.8248341	9.267568224	0.052115914	1
GSTUMT00006814001 	scaffold_3	1759	72	919	0.552325791	8.196388489	3.888963296	0.318306662	1
GSTUMT00006815001 	scaffold_3	3395	1245	650	4.948325262	3.003630051	-0.720044489	0.886474567	1
GSTUMT00006816001 	scaffold_3	2985	3542	226	16.01153199	1.187782621	-3.751644618	0.37004894	1
GSTUMT00006817001 	scaffold_3	2176	138	256	0.855753849	1.845669507	1.10797302	0.738260134	1
GSTUMT00006818001 	scaffold_3	1230	762	435	8.359465811	5.548262602	-0.59128725	0.914272965	1
GSTUMT00006819001 	scaffold_3	861	939	550	14.71604499	10.02149239	-0.554246703	0.921848812	1
GSTUMT00006820001 	scaffold_3	2230	3890	1560	23.53820843	10.9746985	-1.10075305	0.806246054	1
GSTUMT00006822001 	scaffold_3	1623	1537	1298	12.77862171	12.54668618	-0.026423779	0.966022833	1
GSTUMT00006823001 	scaffold_3	3419	3063	2430	12.08861544	11.15013269	-0.116578093	0.985227212	1
GSTUMT00006824001 	scaffold_3	1190	3054	745	34.62986012	9.821598446	-1.817881593	0.665586433	1
GSTUMT00006825001 	scaffold_3	1562	12126	4081	104.7526939	40.98816049	-1.353686771	0.754512111	1
GSTUMT00006826001 	scaffold_3	1317	3232	885	33.11419814	10.54217833	-1.651183645	0.696993689	1
GSTUMT00006828001 	scaffold_3	2052	1187	588	7.805523373	4.495446489	-0.795894889	0.87061556	1
GSTUMT00006831001 	scaffold_3	685	57	275	1.122827266	6.298178791	2.486743452	0.504737425	1
GSTUMT00006837001 	scaffold_3	1529	9871	18905	87.11287208	193.9733468	1.15489149	0.720356342	1
GSTUMT00006838001 	scaffold_3	853	89	1	1.407892974	0.018391783	-6.18297276	0.269353265	1
GSTUMT00006839001 	scaffold_3	4392	630	29	1.935561094	0.103587781	-4.210710802	0.3286603	1
GSTUMT00006840001 	scaffold_3	1889	1448	244	10.34344644	2.026425917	-2.351135341	0.572800843	1
GSTUMT00006841001 	scaffold_3	943	1019	33	14.58112917	0.549003496	-4.728616787	0.275531871	1
GSTUMT00006842001 	scaffold_3	1032	2618	823	34.23092311	12.51102813	-1.452026682	0.735896003	1
GSTUMT00006844001 	scaffold_3	912	126	27	1.864250949	0.464453017	-2.002662287	0.662992217	1
GSTUMT00006845001 	scaffold_3	1394	1406	2229	13.60978338	25.08534958	0.882152448	0.77538995	1
GSTUMT00006847001 	scaffold_3	2920	1503	1443	6.945520462	7.752760046	0.158605582	0.926417164	1
GSTUMT00006848001 	scaffold_3	1170	350	193	4.036554761	2.587881048	-0.641153148	0.905586047	1
GSTUMT00006849001 	scaffold_3	627	96	5219	2.066009709	130.5847972	5.981309018	0.156254108	1
GSTUMT00006850001 	scaffold_3	1000	3152	8821	42.53190888	138.3855311	1.702052104	0.618142975	1
GSTUMT00006853001 	scaffold_3	694	2291	1159	44.54452013	26.19973076	-0.765673299	0.876369382	1
GSTUMT00006855001 	scaffold_3	1380	721	1992	7.049930641	22.64556238	1.68340648	0.622768388	1
GSTUMT00006856001 	scaffold_3	1753	1324	1756	10.19142083	15.71503882	0.624740886	0.828203098	1
GSTUMT00006858001 	scaffold_3	1084	5614	3321	69.88304048	48.06317497	-0.540001053	0.92397432	1
GSTUMT00006859001 	scaffold_3	1949	1775	2799	12.28896152	22.53014165	0.874440018	0.776767924	1
GSTUMT00006860001 	scaffold_3	2886	2748	1484	12.84840056	8.066969909	-0.671423449	0.896186203	1
GSTUMT00006861001 	scaffold_3	644	103	16	2.158142033	0.389768716	-2.466071273	0.5988077	1
GSTUMT00006862001 	scaffold_3	1468	98562	2479	905.966456	26.49252385	-5.095747575	0.236433019	1
GSTUMT00006864001 	scaffold_3	1125	137	42	1.643223778	0.585692457	-1.486730314	0.749617739	1
GSTUMT00006865001 	scaffold_3	1629	1715	234	14.20599659	2.253552271	-2.655688732	0.522810855	1
GSTUMT00006867001 	scaffold_3	1622	7591	11156	63.15050205	107.9022544	0.772849424	0.796943596	1
GSTUMT00006868001 	scaffold_3	1872	4538	1833	32.71050983	15.3613535	-1.090399097	0.808295018	1
GSTUMT00006869001 	scaffold_3	761	1919	226	34.02663355	4.659042211	-2.868291895	0.489931536	1
GSTUMT00006870001 	scaffold_3	1158	4091	537	47.67048672	7.275093664	-2.711890599	0.51206327	1
GSTUMT00006871001 	scaffold_3	1519	5408	2575	48.04050622	26.59453017	-0.853097587	0.8575744	1
GSTUMT00006872001 	scaffold_3	1130	1491	306	17.80442145	4.248306537	-2.067017259	0.621748654	1
GSTUMT00006873001 	scaffold_3	1788	1698	779	12.81441656	6.835067471	-0.906641832	0.847069812	1
GSTUMT00006874001 	scaffold_3	2551	4483	4041	23.71302429	24.8514226	0.067645981	0.945569677	1
GSTUMT00006875001 	scaffold_3	1197	114	3	1.28510723	0.039318774	-4.995415354	0.317519599	1
GSTUMT00006876001 	scaffold_3	2818	6050	744	28.9696369	4.141949596	-2.805861228	0.497096922	1
GSTUMT00006877001 	scaffold_3	1071	3	2	0.037797271	0.029296341	-0.356811612	1	1
GSTUMT00006878001 	scaffold_3	780	2	0	0.034599041	0	-5.153766464	0.971127463	1
GSTUMT00006879001 	scaffold_3	318	1	2	0.042432786	0.098667867	1.198343955	0.981752044	1
GSTUMT00006880001 	scaffold_3	144	0	0	0	0	0	NA	NA
GSTUMT00006881001 	scaffold_3	2373	3769	2573	21.4317219	17.01041506	-0.333311926	0.968365662	1
GSTUMT00006888001 	scaffold_3	983	7	21	0.096088893	0.335149549	1.791725056	0.724930953	1
